0.6, 31.845, -0.0007359, 0, -0.00772381, -0.0132643, 18.5533, 99.8991, 0.12138, 0.113861, 0.0762351
0.61, 31.8756, -0.000835893, 0, -0.00780124, -0.0134939, 18.8719, 99.8967, 0.125642, 0.113674, 0.0763607
0.62, 31.9062, -0.00093558, 0, -0.00787874, -0.0137236, 19.1908, 99.8942, 0.129982, 0.113488, 0.0764862
0.63, 31.9367, -0.00103496, 0, -0.00795629, -0.0139534, 19.51, 99.8916, 0.134399, 0.113302, 0.0766116
0.64, 31.9673, -0.00113404, 0, -0.0080339, -0.0141834, 19.8294, 99.8891, 0.138894, 0.113117, 0.0767369
0.65, 31.9978, -0.00123281, 0, -0.00811157, -0.0144136, 20.1492, 99.8865, 0.143467, 0.112932, 0.0768622
0.66, 32.0284, -0.00133129, 0, -0.0081893, -0.0146439, 20.4693, 99.8839, 0.148117, 0.112748, 0.0769874
0.67, 32.0589, -0.00142946, 0, -0.00826709, -0.0148743, 20.7897, 99.8813, 0.152846, 0.112564, 0.0771125
0.68, 32.0894, -0.00152733, 0, -0.00834493, -0.0151049, 21.1104, 99.8786, 0.157654, 0.112382, 0.0772375
0.69, 32.1199, -0.00162491, 0, -0.00842284, -0.0153357, 21.4314, 99.8759, 0.16254, 0.112199, 0.0773624
0.7, 32.1504, -0.00172219, 0, -0.0085008, -0.0155665, 21.7527, 99.8732, 0.167505, 0.112017, 0.0774872
0.71, 32.1809, -0.00181917, 0, -0.00857882, -0.0157976, 22.0743, 99.8704, 0.172549, 0.111836, 0.0776119
0.72, 32.2114, -0.00191586, 0, -0.0086569, -0.0160287, 22.3962, 99.8677, 0.177672, 0.111655, 0.0777366
0.73, 32.2419, -0.00201225, 0, -0.00873503, -0.01626, 22.7184, 99.8649, 0.182874, 0.111475, 0.0778612
0.74, 32.2724, -0.00210836, 0, -0.00881322, -0.0164915, 23.0409, 99.862, 0.188156, 0.111296, 0.0779856
0.75, 32.3028, -0.00220417, 0, -0.00889147, -0.0167231, 23.3638, 99.8592, 0.193518, 0.111117, 0.07811
0.76, 32.3333, -0.00229969, 0, -0.00896978, -0.0169548, 23.6869, 99.8563, 0.198959, 0.110938, 0.0782343
0.77, 32.3638, -0.00239492, 0, -0.00904814, -0.0171867, 24.0103, 99.8534, 0.204481, 0.11076, 0.0783585
0.78, 32.3942, -0.00248986, 0, -0.00912656, -0.0174187, 24.334, 99.8504, 0.210083, 0.110583, 0.0784826
0.79, 32.4246, -0.00258452, 0, -0.00920503, -0.0176509, 24.6581, 99.8475, 0.215765, 0.110406, 0.0786066
0.8, 32.4551, -0.00267889, 0, -0.00928356, -0.0178832, 24.9824, 99.8445, 0.221528, 0.110229, 0.0787306
0.81, 32.4855, -0.00277298, 0, -0.00936214, -0.0181156, 25.307, 99.8414, 0.227372, 0.110053, 0.0788544
0.82, 32.5159, -0.00286678, 0, -0.00944079, -0.0183482, 25.632, 99.8384, 0.233297, 0.109878, 0.0789781
0.83, 32.5463, -0.0029603, 0, -0.00951948, -0.0185809, 25.9572, 99.8353, 0.239303, 0.109703, 0.0791018
0.84, 32.5767, -0.00305353, 0, -0.00959823, -0.0188137, 26.2827, 99.8322, 0.245391, 0.109529, 0.0792253
0.85, 32.6071, -0.00314649, 0, -0.00967704, -0.0190467, 26.6086, 99.829, 0.25156, 0.109355, 0.0793488
0.86, 32.6375, -0.00323917, 0, -0.0097559, -0.0192798, 26.9347, 99.8259, 0.257811, 0.109182, 0.0794721
0.87, 32.6679, -0.00333157, 0, -0.00983482, -0.0195131, 27.2612, 99.8227, 0.264144, 0.109009, 0.0795954
0.88, 32.6982, -0.00342369, 0, -0.00991379, -0.0197465, 27.5879, 99.8194, 0.270558, 0.108837, 0.0797185
0.89, 32.7286, -0.00351554, 0, -0.00999281, -0.01998, 27.915, 99.8162, 0.277056, 0.108666, 0.0798416
0.9, 32.7589, -0.00360711, 0, -0.0100719, -0.0202137, 28.2424, 99.8129, 0.283635, 0.108494, 0.0799645
0.91, 32.7893, -0.00369841, 0, -0.010151, -0.0204474, 28.57, 99.8096, 0.290298, 0.108324, 0.0800874
0.92, 32.8196, -0.00378943, 0, -0.0102302, -0.0206814, 28.898, 99.8062, 0.297043, 0.108154, 0.0802101
0.93, 32.85, -0.00388018, 0, -0.0103094, -0.0209154, 29.2262, 99.8029, 0.303871, 0.107984, 0.0803328
0.94, 32.8803, -0.00397066, 0, -0.0103887, -0.0211496, 29.5548, 99.7995, 0.310783, 0.107815, 0.0804553
0.95, 32.9106, -0.00406087, 0, -0.0104681, -0.0213839, 29.8836, 99.796, 0.317778, 0.107646, 0.0805778
0.96, 32.9409, -0.00415082, 0, -0.0105475, -0.0216184, 30.2128, 99.7926, 0.324856, 0.107478, 0.0807001
0.97, 32.9712, -0.00424049, 0, -0.0106269, -0.021853, 30.5423, 99.7891, 0.332018, 0.107311, 0.0808224
0.98, 33.0015, -0.0043299, 0, -0.0107064, -0.0220877, 30.872, 99.7856, 0.339265, 0.107144, 0.0809445
0.99, 33.0318, -0.00441904, 0, -0.010786, -0.0223225, 31.2021, 99.782, 0.346595, 0.106977, 0.0810666
1, 33.062, -0.00450791, 0, -0.0108656, -0.0225575, 31.5325, 99.7785, 0.35401, 0.106811, 0.0811885
1.01, 33.0923, -0.00459652, 0, -0.0109453, -0.0227926, 31.8631, 99.7748, 0.361509, 0.106645, 0.0813103
1.02, 33.1226, -0.00468487, 0, -0.011025, -0.0230278, 32.1941, 99.7712, 0.369093, 0.10648, 0.081432
1.03, 33.1528, -0.00477296, 0, -0.0111047, -0.0232632, 32.5254, 99.7675, 0.376761, 0.106315, 0.0815536
1.04, 33.1831, -0.00486078, 0, -0.0111845, -0.0234987, 32.8569, 99.7638, 0.384515, 0.106151, 0.0816751
1.05, 33.2133, -0.00494835, 0, -0.0112644, -0.0237343, 33.1888, 99.7601, 0.392354, 0.105988, 0.0817965
1.06, 33.2435, -0.00503566, 0, -0.0113443, -0.02397, 33.521, 99.7564, 0.400279, 0.105824, 0.0819178
1.07, 33.2737, -0.0051227, 0, -0.0114243, -0.0242059, 33.8534, 99.7526, 0.408289, 0.105662, 0.0820389
1.08, 33.3039, -0.00520949, 0, -0.0115043, -0.0244419, 34.1862, 99.7488, 0.416385, 0.1055, 0.08216
1.09, 33.3341, -0.00529603, 0, -0.0115844, -0.024678, 34.5193, 99.7449, 0.424566, 0.105338, 0.0822809
1.1, 33.3643, -0.00538231, 0, -0.0116645, -0.0249142, 34.8527, 99.741, 0.432834, 0.105177, 0.0824018
1.11, 33.3945, -0.00546833, 0, -0.0117447, -0.0251506, 35.1863, 99.7371, 0.441188, 0.105016, 0.0825225
