3.07,  9.51747,  -0.987301,  975.691
3.08,  9.51727,  -0.988121,  975.406
3.09,  9.51706,  -0.988939,  975.121
3.1,  9.51685,  -0.989755,  974.836
3.11,  9.51665,  -0.990568,  974.55
3.12,  9.51645,  -0.99138,  974.264
3.13,  9.51624,  -0.99219,  973.978
3.14,  9.51604,  -0.992998,  973.691
3.15,  9.51584,  -0.993803,  973.404
3.16,  9.51564,  -0.994607,  973.117
3.17,  9.51544,  -0.995409,  972.829
3.18,  9.51524,  -0.996208,  972.541
3.19,  9.51504,  -0.997005,  972.253
3.2,  9.51484,  -0.997801,  971.965
3.21,  9.51464,  -0.998594,  971.676
3.22,  9.51444,  -0.999385,  971.387
3.23,  9.51425,  -1.00017,  971.098
3.24,  9.51405,  -1.00096,  970.808
3.25,  9.51386,  -1.00175,  970.519
3.26,  9.51366,  -1.00253,  970.228
3.27,  9.51347,  -1.00331,  969.938
3.28,  9.51328,  -1.00409,  969.647
3.29,  9.51309,  -1.00487,  969.356
3.3,  9.5129,  -1.00564,  969.065
3.31,  9.51271,  -1.00641,  968.773
3.32,  9.51252,  -1.00718,  968.481
3.33,  9.51233,  -1.00795,  968.189
3.34,  9.51214,  -1.00872,  967.897
3.35,  9.51195,  -1.00948,  967.604
3.36,  9.51177,  -1.01024,  967.311
3.37,  9.51158,  -1.011,  967.017
3.38,  9.51139,  -1.01176,  966.724
3.39,  9.51121,  -1.01252,  966.43
3.4,  9.51103,  -1.01327,  966.135
3.41,  9.51084,  -1.01402,  965.841
3.42,  9.51066,  -1.01477,  965.546
3.43,  9.51048,  -1.01552,  965.251
3.44,  9.5103,  -1.01626,  964.955
3.45,  9.51012,  -1.017,  964.66
3.46,  9.50994,  -1.01774,  964.364
3.47,  9.50976,  -1.01848,  964.067
3.48,  9.50959,  -1.01922,  963.771
3.49,  9.50941,  -1.01995,  963.474
3.5,  9.50923,  -1.02069,  963.177
3.51,  9.50906,  -1.02142,  962.879
3.52,  9.50888,  -1.02214,  962.582
3.53,  9.50871,  -1.02287,  962.283
3.54,  9.50854,  -1.02359,  961.985
3.55,  9.50836,  -1.02431,  961.687
3.56,  9.50819,  -1.02503,  961.388
3.57,  9.50802,  -1.02575,  961.088
3.58,  9.50785,  -1.02646,  960.789
3.59,  9.50768,  -1.02717,  960.489
3.6,  9.50752,  -1.02788,  960.189
3.61,  9.50735,  -1.02859,  959.889
3.62,  9.50718,  -1.0293,  959.588
3.63,  9.50702,  -1.03,  959.287
3.64,  9.50685,  -1.0307,  958.986
3.65,  9.50669,  -1.0314,  958.684
3.66,  9.50652,  -1.0321,  958.382
3.67,  9.50636,  -1.03279,  958.08
3.68,  9.5062,  -1.03349,  957.778
3.69,  9.50604,  -1.03418,  957.475
3.7,  9.50587,  -1.03486,  957.172
3.71,  9.50571,  -1.03555,  956.869
3.72,  9.50556,  -1.03623,  956.565
3.73,  9.5054,  -1.03692,  956.261
3.74,  9.50524,  -1.03759,  955.957
3.75,  9.50508,  -1.03827,  955.653
3.76,  9.50493,  -1.03895,  955.348
3.77,  9.50477,  -1.03962,  955.043
3.78,  9.50462,  -1.04029,  954.738
3.79,  9.50446,  -1.04096,  954.432
3.8,  9.50431,  -1.04162,  954.126
3.81,  9.50416,  -1.04229,  953.82
3.82,  9.50401,  -1.04295,  953.514
3.83,  9.50386,  -1.04361,  953.207
3.84,  9.50371,  -1.04426,  952.9
3.85,  9.50356,  -1.04492,  952.593
3.86,  9.50341,  -1.04557,  952.285
3.87,  9.50326,  -1.04622,  951.977
3.88,  9.50312,  -1.04687,  951.669
3.89,  9.50297,  -1.04751,  951.36
3.9,  9.50282,  -1.04815,  951.052
3.91,  9.50268,  -1.0488,  950.743
3.92,  9.50254,  -1.04943,  950.433
3.93,  9.50239,  -1.05007,  950.124
3.94,  9.50225,  -1.0507,  949.814
3.95,  9.50211,  -1.05134,  949.503
3.96,  9.50197,  -1.05196,  949.193
3.97,  9.50183,  -1.05259,  948.882
3.98,  9.50169,  -1.05322,  948.571
3.99,  9.50155,  -1.05384,  948.26
4,  9.50142,  -1.05446,  947.948
4.01,  9.50128,  -1.05508,  947.636
4.02,  9.50115,  -1.05569,  947.324
4.03,  9.50101,  -1.05631,  947.012
4.04,  9.50088,  -1.05692,  946.699
4.05,  9.50074,  -1.05752,  946.386
4.06,  9.50061,  -1.05813,  946.072
4.07,  9.50048,  -1.05873,  945.759
4.08,  9.50035,  -1.05934,  945.445
4.09,  9.50022,  -1.05994,  945.131
4.1,  9.50009,  -1.06053,  944.816
4.11,  9.49996,  -1.06113,  944.501
4.12,  9.49983,  -1.06172,  944.186
4.13,  9.49971,  -1.06231,  943.871
4.14,  9.49958,  -1.0629,  943.555
4.15,  9.49946,  -1.06348,  943.239
4.16,  9.49933,  -1.06407,  942.923
4.17,  9.49921,  -1.06465,  942.607
4.18,  9.49908,  -1.06522,  942.29
4.19,  9.49896,  -1.0658,  941.973
4.2,  9.49884,  -1.06637,  941.655
4.21,  9.49872,  -1.06695,  941.338
4.22,  9.4986,  -1.06751,  941.02
4.23,  9.49848,  -1.06808,  940.702
4.24,  9.49836,  -1.06864,  940.383
4.25,  9.49825,  -1.06921,  940.065
4.26,  9.49813,  -1.06977,  939.745
4.27,  9.49801,  -1.07032,  939.426
4.28,  9.4979,  -1.07088,  939.107
4.29,  9.49779,  -1.07143,  938.787
4.3,  9.49767,  -1.07198,  938.466
4.31,  9.49756,  -1.07253,  938.146
4.32,  9.49745,  -1.07307,  937.825
4.33,  9.49734,  -1.07362,  937.504
4.34,  9.49723,  -1.07416,  937.183
4.35,  9.49712,  -1.07469,  936.861
4.36,  9.49701,  -1.07523,  936.539
4.37,  9.4969,  -1.07576,  936.217
4.38,  9.49679,  -1.07629,  935.895
4.39,  9.49669,  -1.07682,  935.572
4.4,  9.49658,  -1.07735,  935.249
4.41,  9.49648,  -1.07787,  934.926
4.42,  9.49638,  -1.07839,  934.602
4.43,  9.49627,  -1.07891,  934.278
4.44,  9.49617,  -1.07943,  933.954
4.45,  9.49607,  -1.07994,  933.63
4.46,  9.49597,  -1.08046,  933.305
4.47,  9.49587,  -1.08097,  932.98
4.48,  9.49577,  -1.08147,  932.655
4.49,  9.49567,  -1.08198,  932.329
4.5,  9.49558,  -1.08248,  932.004
4.51,  9.49548,  -1.08298,  931.678
4.52,  9.49538,  -1.08348,  931.351
4.53,  9.49529,  -1.08397,  931.025
4.54,  9.4952,  -1.08446,  930.698
4.55,  9.4951,  -1.08495,  930.37
4.56,  9.49501,  -1.08544,  930.043
4.57,  9.49492,  -1.08593,  929.715
4.58,  9.49483,  -1.08641,  929.387
4.59,  9.49474,  -1.08689,  929.059
4.6,  9.49465,  -1.08737,  928.73
4.61,  9.49456,  -1.08784,  928.401
4.62,  9.49447,  -1.08832,  928.072
4.63,  9.49439,  -1.08879,  927.743
4.64,  9.4943,  -1.08926,  927.413
4.65,  9.49422,  -1.08972,  927.083
4.66,  9.49413,  -1.09018,  926.753
4.67,  9.49405,  -1.09065,  926.422
4.68,  9.49397,  -1.0911,  926.091
4.69,  9.49388,  -1.09156,  925.76
4.7,  9.4938,  -1.09201,  925.429
4.71,  9.49372,  -1.09247,  925.097
4.72,  9.49364,  -1.09291,  924.765
4.73,  9.49356,  -1.09336,  924.433
4.74,  9.49349,  -1.0938,  924.1
4.75,  9.49341,  -1.09425,  923.767
4.76,  9.49333,  -1.09468,  923.434
4.77,  9.49326,  -1.09512,  923.101
4.78,  9.49318,  -1.09555,  922.767
4.79,  9.49311,  -1.09599,  922.433
4.8,  9.49304,  -1.09642,  922.099
4.81,  9.49297,  -1.09684,  921.765
4.82,  9.49289,  -1.09727,  921.43
4.83,  9.49282,  -1.09769,  921.095
4.84,  9.49275,  -1.09811,  920.76
4.85,  9.49269,  -1.09852,  920.424
4.86,  9.49262,  -1.09894,  920.088
4.87,  9.49255,  -1.09935,  919.752
4.88,  9.49248,  -1.09976,  919.416
4.89,  9.49242,  -1.10017,  919.079
4.9,  9.49235,  -1.10057,  918.742
4.91,  9.49229,  -1.10097,  918.405
4.92,  9.49223,  -1.10137,  918.067
4.93,  9.49216,  -1.10177,  917.73
4.94,  9.4921,  -1.10216,  917.392
4.95,  9.49204,  -1.10256,  917.053
4.96,  9.49198,  -1.10295,  916.715
4.97,  9.49192,  -1.10333,  916.376
4.98,  9.49187,  -1.10372,  916.037
4.99,  9.49181,  -1.1041,  915.697
5,  9.49175,  -1.10448,  915.357
5.01,  9.4917,  -1.10486,  915.017
5.02,  9.49164,  -1.10523,  914.677
5.03,  9.49159,  -1.1056,  914.337
5.04,  9.49153,  -1.10597,  913.996
5.05,  9.49148,  -1.10634,  913.655
5.06,  9.49143,  -1.1067,  913.313
5.07,  9.49138,  -1.10707,  912.972
5.08,  9.49133,  -1.10743,  912.63
5.09,  9.49128,  -1.10778,  912.288
5.1,  9.49123,  -1.10814,  911.945
5.11,  9.49118,  -1.10849,  911.603
5.12,  9.49114,  -1.10884,  911.26
5.13,  9.49109,  -1.10919,  910.916
5.14,  9.49104,  -1.10953,  910.573
5.15,  9.491,  -1.10987,  910.229
5.16,  9.49096,  -1.11021,  909.885
5.17,  9.49091,  -1.11055,  909.54
5.18,  9.49087,  -1.11089,  909.196
